Timestamp,ID_Estacion,Dia_Semana,Es_Festivo,Es_Domingo,Hora_del_Dia,Es_Hora_Pico,Evento_Cercano,Temperatura_C,Precipitacion_mm,Flujo_Pasajeros
2024-02-15 10:00:00-05:00,1,3,0,0,10,0,0,26.4,0.0,712
2024-02-15 10:00:00-05:00,2,3,0,0,10,0,0,26.1,0.0,652
2024-02-15 10:00:00-05:00,3,3,0,0,10,0,0,26.6,0.0,533
2024-02-15 10:00:00-05:00,4,3,0,0,10,0,0,25.7,0.0,330
2024-02-15 11:00:00-05:00,1,3,0,0,11,0,0,26.3,0.0,499
2024-02-15 11:00:00-05:00,2,3,0,0,11,0,0,26.3,0.0,680
2024-02-15 11:00:00-05:00,3,3,0,0,11,0,0,26.6,0.0,384
2024-02-15 11:00:00-05:00,4,3,0,0,11,0,0,25.8,0.0,487
2024-02-15 12:00:00-05:00,1,3,0,0,12,0,0,27.5,0.0,644
2024-02-15 12:00:00-05:00,2,3,0,0,12,0,0,27.1,0.0,594
2024-02-15 12:00:00-05:00,3,3,0,0,12,0,0,27.4,0.0,468
2024-02-15 12:00:00-05:00,4,3,0,0,12,0,0,27.5,0.0,469
2024-02-15 13:00:00-05:00,1,3,0,0,13,0,0,26.8,0.0,726
2024-02-15 13:00:00-05:00,2,3,0,0,13,0,0,25.8,0.0,576
2024-02-15 13:00:00-05:00,3,3,0,0,13,0,0,26.6,0.0,471
2024-02-15 13:00:00-05:00,4,3,0,0,13,0,0,25.7,0.0,358
2024-02-15 14:00:00-05:00,1,3,0,0,14,0,0,26.5,0.0,668
2024-02-15 14:00:00-05:00,2,3,0,0,14,0,0,26.0,0.0,562
2024-02-15 14:00:00-05:00,3,3,0,0,14,0,1,26.4,0.0,852
2024-02-15 14:00:00-05:00,4,3,0,0,14,0,0,24.7,0.0,444
2024-02-15 15:00:00-05:00,1,3,0,0,15,0,0,24.9,0.0,543
2024-02-15 15:00:00-05:00,2,3,0,0,15,0,0,25.6,0.0,406
2024-02-15 15:00:00-05:00,3,3,0,0,15,0,0,25.6,0.0,400
2024-02-15 15:00:00-05:00,4,3,0,0,15,0,0,23.7,0.0,227
2024-02-15 16:00:00-05:00,1,3,0,0,16,1,0,24.9,0.0,1501
2024-02-15 16:00:00-05:00,2,3,0,0,16,1,0,25.1,0.0,1216
2024-02-15 16:00:00-05:00,3,3,0,0,16,1,0,24.7,0.0,895
2024-02-15 16:00:00-05:00,4,3,0,0,16,1,0,25.1,4.3,607
2024-02-15 17:00:00-05:00,1,3,0,0,17,1,0,23.9,0.0,1386
2024-02-15 17:00:00-05:00,2,3,0,0,17,1,0,23.7,0.0,1334
2024-02-15 17:00:00-05:00,3,3,0,0,17,1,0,23.6,5.0,659
2024-02-15 17:00:00-05:00,4,3,0,0,17,1,0,23.1,0.0,749
2024-02-15 18:00:00-05:00,1,3,0,0,18,1,0,22.6,0.0,923
2024-02-15 18:00:00-05:00,2,3,0,0,18,1,0,22.2,0.0,988
2024-02-15 18:00:00-05:00,3,3,0,0,18,1,0,22.6,0.0,882
2024-02-15 18:00:00-05:00,4,3,0,0,18,1,0,21.8,0.0,562
2024-02-15 19:00:00-05:00,1,3,0,0,19,0,0,21.1,0.0,622
2024-02-15 19:00:00-05:00,2,3,0,0,19,0,0,21.6,0.0,460
2024-02-15 19:00:00-05:00,3,3,0,0,19,0,0,21.8,0.0,382
2024-02-15 19:00:00-05:00,4,3,0,0,19,0,0,21.6,0.0,409
2024-02-15 20:00:00-05:00,1,3,0,0,20,0,0,19.9,0.0,606
2024-02-15 20:00:00-05:00,2,3,0,0,20,0,0,20.5,0.0,427
2024-02-15 20:00:00-05:00,3,3,0,0,20,0,0,21.1,0.0,334
2024-02-15 20:00:00-05:00,4,3,0,0,20,0,0,19.8,0.0,262
2024-02-15 21:00:00-05:00,1,3,0,0,21,0,0,20.0,0.0,547
2024-02-15 21:00:00-05:00,2,3,0,0,21,0,0,20.6,0.0,467
2024-02-15 21:00:00-05:00,3,3,0,0,21,0,0,18.7,0.0,279
2024-02-15 21:00:00-05:00,4,3,0,0,21,0,0,19.1,0.0,292
2024-02-15 22:00:00-05:00,1,3,0,0,22,0,0,18.9,0.0,251
2024-02-15 22:00:00-05:00,2,3,0,0,22,0,0,18.8,0.0,210
2024-02-15 22:00:00-05:00,3,3,0,0,22,0,0,18.9,0.0,217
2024-02-15 22:00:00-05:00,4,3,0,0,22,0,0,18.4,0.0,159
2024-02-15 23:00:00-05:00,1,3,0,0,23,0,0,19.1,0.0,117
2024-02-15 23:00:00-05:00,2,3,0,0,23,0,0,18.5,0.0,175
2024-02-15 23:00:00-05:00,3,3,0,0,23,0,0,17.8,0.0,136
2024-02-15 23:00:00-05:00,4,3,0,0,23,0,0,17.6,0.0,128
2024-02-16 00:00:00-05:00,1,4,0,0,0,0,0,19.2,0.0,24
2024-02-16 00:00:00-05:00,2,4,0,0,0,0,0,17.8,0.0,24
2024-02-16 00:00:00-05:00,3,4,0,0,0,0,0,17.5,0.0,18
2024-02-16 00:00:00-05:00,4,4,0,0,0,0,0,18.3,0.0,16
2024-02-16 01:00:00-05:00,1,4,0,0,1,0,0,18.1,0.0,189
2024-02-16 01:00:00-05:00,2,4,0,0,1,0,0,18.5,2.0,132
2024-02-16 01:00:00-05:00,3,4,0,0,1,0,0,18.3,0.0,139
2024-02-16 01:00:00-05:00,4,4,0,0,1,0,0,18.6,0.0,133
2024-02-16 02:00:00-05:00,1,4,0,0,2,0,0,19.1,0.0,250
2024-02-16 02:00:00-05:00,2,4,0,0,2,0,0,18.9,0.0,169
2024-02-16 02:00:00-05:00,3,4,0,0,2,0,0,18.8,0.0,174
2024-02-16 02:00:00-05:00,4,4,0,0,2,0,0,19.3,0.0,127
2024-02-16 03:00:00-05:00,1,4,0,0,3,0,0,19.2,0.0,357
2024-02-16 03:00:00-05:00,2,4,0,0,3,0,0,19.1,0.0,232
2024-02-16 03:00:00-05:00,3,4,0,0,3,0,0,19.5,0.0,155
2024-02-16 03:00:00-05:00,4,4,0,0,3,0,0,20.1,0.0,195
2024-02-16 04:00:00-05:00,1,4,0,0,4,0,0,20.0,0.0,315
2024-02-16 04:00:00-05:00,2,4,0,0,4,0,0,19.9,0.0,297
2024-02-16 04:00:00-05:00,3,4,0,0,4,0,0,19.8,0.0,218
2024-02-16 04:00:00-05:00,4,4,0,0,4,0,0,20.3,0.0,231
2024-02-16 05:00:00-05:00,1,4,0,0,5,0,0,20.8,0.0,368
2024-02-16 05:00:00-05:00,2,4,0,0,5,0,0,21.5,0.0,422
2024-02-16 05:00:00-05:00,3,4,0,0,5,0,0,21.3,0.0,249
2024-02-16 05:00:00-05:00,4,4,0,0,5,0,0,21.4,0.0,266
2024-02-16 06:00:00-05:00,1,4,0,0,6,1,0,21.8,0.0,1220
2024-02-16 06:00:00-05:00,2,4,0,0,6,1,0,22.3,0.0,1079
2024-02-16 06:00:00-05:00,3,4,0,0,6,1,0,22.5,0.0,680
2024-02-16 06:00:00-05:00,4,4,0,0,6,1,0,22.9,0.0,676
2024-02-16 07:00:00-05:00,1,4,0,0,7,1,0,24.2,0.0,1279
2024-02-16 07:00:00-05:00,2,4,0,0,7,1,0,23.9,0.0,1057
2024-02-16 07:00:00-05:00,3,4,0,0,7,1,0,23.7,0.0,1075
2024-02-16 07:00:00-05:00,4,4,0,0,7,1,0,24.0,0.0,643
2024-02-16 08:00:00-05:00,1,4,0,0,8,1,0,24.7,0.0,1324
2024-02-16 08:00:00-05:00,2,4,0,0,8,1,0,24.6,0.0,1372
2024-02-16 08:00:00-05:00,3,4,0,0,8,1,0,24.0,0.0,1041
2024-02-16 08:00:00-05:00,4,4,0,0,8,1,0,24.3,0.0,684
2024-02-16 09:00:00-05:00,1,4,0,0,9,0,0,25.4,0.0,502
2024-02-16 09:00:00-05:00,2,4,0,0,9,0,0,24.3,0.0,358
2024-02-16 09:00:00-05:00,3,4,0,0,9,0,0,25.2,0.0,341
2024-02-16 09:00:00-05:00,4,4,0,0,9,0,0,26.0,0.0,248
2024-02-16 10:00:00-05:00,1,4,0,0,10,0,0,26.2,0.0,855
2024-02-16 10:00:00-05:00,2,4,0,0,10,0,0,26.9,0.0,600
2024-02-16 10:00:00-05:00,3,4,0,0,10,0,0,26.0,0.0,396
2024-02-16 10:00:00-05:00,4,4,0,0,10,0,0,26.2,0.0,334
2024-02-16 11:00:00-05:00,1,4,0,0,11,0,0,27.0,0.0,771
2024-02-16 11:00:00-05:00,2,4,0,0,11,0,0,27.0,0.0,412
2024-02-16 11:00:00-05:00,3,4,0,0,11,0,0,25.3,0.0,519
2024-02-16 11:00:00-05:00,4,4,0,0,11,0,0,26.0,0.0,412
2024-02-16 12:00:00-05:00,1,4,0,0,12,0,0,27.1,0.0,805
2024-02-16 12:00:00-05:00,2,4,0,0,12,0,0,26.6,0.0,523
2024-02-16 12:00:00-05:00,3,4,0,0,12,0,0,25.2,0.0,448
2024-02-16 12:00:00-05:00,4,4,0,0,12,0,0,26.7,0.0,347
2024-02-16 13:00:00-05:00,1,4,0,0,13,0,0,26.3,0.0,652
2024-02-16 13:00:00-05:00,2,4,0,0,13,0,0,25.5,0.0,557
2024-02-16 13:00:00-05:00,3,4,0,0,13,0,0,25.7,0.0,414
2024-02-16 13:00:00-05:00,4,4,0,0,13,0,0,25.6,0.0,372
2024-02-16 14:00:00-05:00,1,4,0,0,14,0,0,25.8,0.0,475
2024-02-16 14:00:00-05:00,2,4,0,0,14,0,0,25.7,0.0,737
2024-02-16 14:00:00-05:00,3,4,0,0,14,0,0,25.2,0.0,478
2024-02-16 14:00:00-05:00,4,4,0,0,14,0,0,26.1,0.0,471
2024-02-16 15:00:00-05:00,1,4,0,0,15,0,0,25.0,0.0,394
2024-02-16 15:00:00-05:00,2,4,0,0,15,0,0,26.4,0.0,501
2024-02-16 15:00:00-05:00,3,4,0,0,15,0,0,26.1,0.0,234
2024-02-16 15:00:00-05:00,4,4,0,0,15,0,0,25.4,0.0,316
2024-02-16 16:00:00-05:00,1,4,0,0,16,1,0,23.3,0.0,1345
2024-02-16 16:00:00-05:00,2,4,0,0,16,1,0,24.3,0.0,1062
2024-02-16 16:00:00-05:00,3,4,0,0,16,1,0,24.4,0.0,748
2024-02-16 16:00:00-05:00,4,4,0,0,16,1,0,24.2,0.0,549
2024-02-16 17:00:00-05:00,1,4,0,0,17,1,0,23.3,0.3,1174
2024-02-16 17:00:00-05:00,2,4,0,0,17,1,0,23.2,0.0,1255
2024-02-16 17:00:00-05:00,3,4,0,0,17,1,0,23.3,0.0,985
2024-02-16 17:00:00-05:00,4,4,0,0,17,1,0,23.6,0.0,662
2024-02-16 18:00:00-05:00,1,4,0,0,18,1,0,22.5,0.0,1228
2024-02-16 18:00:00-05:00,2,4,0,0,18,1,0,22.8,0.0,1368
2024-02-16 18:00:00-05:00,3,4,0,0,18,1,0,22.2,0.0,798
2024-02-16 18:00:00-05:00,4,4,0,0,18,1,0,22.6,0.0,547
2024-02-16 19:00:00-05:00,1,4,0,0,19,0,0,21.1,0.0,426
2024-02-16 19:00:00-05:00,2,4,0,0,19,0,0,21.1,0.0,480
2024-02-16 19:00:00-05:00,3,4,0,0,19,0,0,21.5,0.0,338
2024-02-16 19:00:00-05:00,4,4,0,0,19,0,0,21.3,0.0,322
2024-02-16 20:00:00-05:00,1,4,0,0,20,0,0,20.1,0.0,438
2024-02-16 20:00:00-05:00,2,4,0,0,20,0,0,20.7,0.0,467
2024-02-16 20:00:00-05:00,3,4,0,0,20,0,0,19.4,0.0,475
2024-02-16 20:00:00-05:00,4,4,0,0,20,0,0,20.3,0.0,290
2024-02-16 21:00:00-05:00,1,4,0,0,21,0,0,20.3,0.0,476
2024-02-16 21:00:00-05:00,2,4,0,0,21,0,0,19.4,0.0,386
2024-02-16 21:00:00-05:00,3,4,0,0,21,0,0,19.3,0.0,364
2024-02-16 21:00:00-05:00,4,4,0,0,21,0,0,19.9,0.0,301
2024-02-16 22:00:00-05:00,1,4,0,0,22,0,0,19.2,7.8,189
2024-02-16 22:00:00-05:00,2,4,0,0,22,0,0,18.3,0.0,204
2024-02-16 22:00:00-05:00,3,4,0,0,22,0,0,19.0,0.0,179
2024-02-16 22:00:00-05:00,4,4,0,0,22,0,0,18.2,0.0,135
2024-02-16 23:00:00-05:00,1,4,0,0,23,0,0,18.7,0.0,159
2024-02-16 23:00:00-05:00,2,4,0,0,23,0,0,17.8,0.0,163
2024-02-16 23:00:00-05:00,3,4,0,0,23,0,0,18.6,0.0,138
2024-02-16 23:00:00-05:00,4,4,0,0,23,0,0,19.5,0.0,106
2024-02-17 00:00:00-05:00,1,5,0,0,0,0,0,17.7,0.0,19
2024-02-17 00:00:00-05:00,2,5,0,0,0,0,0,18.5,0.0,20
2024-02-17 00:00:00-05:00,3,5,0,0,0,0,0,17.7,0.0,13
2024-02-17 00:00:00-05:00,4,5,0,0,0,0,0,19.5,0.0,13
2024-02-17 01:00:00-05:00,1,5,0,0,1,0,0,18.8,0.0,159
2024-02-17 01:00:00-05:00,2,5,0,0,1,0,0,18.6,0.0,125
2024-02-17 01:00:00-05:00,3,5,0,0,1,0,0,17.8,0.0,98
2024-02-17 01:00:00-05:00,4,5,0,0,1,0,0,19.4,0.0,92
2024-02-17 02:00:00-05:00,1,5,0,0,2,0,0,18.8,0.0,235
2024-02-17 02:00:00-05:00,2,5,0,0,2,0,0,19.0,0.0,199
2024-02-17 02:00:00-05:00,3,5,0,0,2,0,0,18.9,0.0,174
2024-02-17 02:00:00-05:00,4,5,0,0,2,0,0,18.8,0.0,101
2024-02-17 03:00:00-05:00,1,5,0,0,3,0,0,19.1,0.0,288
2024-02-17 03:00:00-05:00,2,5,0,0,3,0,1,19.7,0.0,505
2024-02-17 03:00:00-05:00,3,5,0,0,3,0,0,19.2,0.0,100
2024-02-17 03:00:00-05:00,4,5,0,0,3,0,0,20.1,0.0,130
2024-02-17 04:00:00-05:00,1,5,0,0,4,0,0,20.0,0.0,257
2024-02-17 04:00:00-05:00,2,5,0,0,4,0,0,20.2,0.0,246
2024-02-17 04:00:00-05:00,3,5,0,0,4,0,0,20.6,0.0,182
2024-02-17 04:00:00-05:00,4,5,0,0,4,0,0,20.6,5.9,138
2024-02-17 05:00:00-05:00,1,5,0,0,5,0,0,22.1,0.0,368
2024-02-17 05:00:00-05:00,2,5,0,0,5,0,0,21.6,0.0,331
2024-02-17 05:00:00-05:00,3,5,0,0,5,0,0,21.2,0.0,216
2024-02-17 05:00:00-05:00,4,5,0,0,5,0,0,21.9,0.0,190
2024-02-17 06:00:00-05:00,1,5,0,0,6,0,0,23.0,0.0,380
2024-02-17 06:00:00-05:00,2,5,0,0,6,0,0,22.3,0.0,329
2024-02-17 06:00:00-05:00,3,5,0,0,6,0,0,22.8,0.0,231
2024-02-17 06:00:00-05:00,4,5,0,0,6,0,0,21.8,0.0,250
2024-02-17 07:00:00-05:00,1,5,0,0,7,0,0,24.2,0.0,371
2024-02-17 07:00:00-05:00,2,5,0,0,7,0,0,22.6,0.0,310
2024-02-17 07:00:00-05:00,3,5,0,0,7,0,0,23.6,0.0,232
2024-02-17 07:00:00-05:00,4,5,0,0,7,0,0,23.3,0.0,251
2024-02-17 08:00:00-05:00,1,5,0,0,8,0,0,24.7,0.0,443
2024-02-17 08:00:00-05:00,2,5,0,0,8,0,0,24.7,0.0,355
2024-02-17 08:00:00-05:00,3,5,0,0,8,0,0,24.2,0.0,344
2024-02-17 08:00:00-05:00,4,5,0,0,8,0,0,24.6,0.0,240
2024-02-17 09:00:00-05:00,1,5,0,0,9,0,0,24.9,0.0,385
2024-02-17 09:00:00-05:00,2,5,0,0,9,0,0,25.1,0.0,345
2024-02-17 09:00:00-05:00,3,5,0,0,9,0,0,25.5,0.0,310
2024-02-17 09:00:00-05:00,4,5,0,0,9,0,0,24.8,0.0,227
2024-02-17 10:00:00-05:00,1,5,0,0,10,0,0,25.2,0.0,405
2024-02-17 10:00:00-05:00,2,5,0,0,10,0,0,26.5,0.0,358
2024-02-17 10:00:00-05:00,3,5,0,0,10,0,0,26.2,0.0,228
2024-02-17 10:00:00-05:00,4,5,0,0,10,0,0,25.8,0.0,184
2024-02-17 11:00:00-05:00,1,5,0,0,11,0,0,26.4,0.0,384
2024-02-17 11:00:00-05:00,2,5,0,0,11,0,0,26.6,0.0,284
2024-02-17 11:00:00-05:00,3,5,0,0,11,0,0,25.9,0.0,326
2024-02-17 11:00:00-05:00,4,5,0,0,11,0,0,26.6,0.0,283
2024-02-17 12:00:00-05:00,1,5,0,0,12,0,0,25.8,0.0,632
2024-02-17 12:00:00-05:00,2,5,0,0,12,0,0,25.9,0.0,318
2024-02-17 12:00:00-05:00,3,5,0,0,12,0,0,26.6,0.0,247
2024-02-17 12:00:00-05:00,4,5,0,0,12,0,0,25.8,0.0,234
2024-02-17 13:00:00-05:00,1,5,0,0,13,0,0,26.1,0.0,295
2024-02-17 13:00:00-05:00,2,5,0,0,13,0,0,26.2,0.0,296
2024-02-17 13:00:00-05:00,3,5,0,0,13,0,0,26.2,0.0,276
2024-02-17 13:00:00-05:00,4,5,0,0,13,0,0,27.2,0.0,259
2024-02-17 14:00:00-05:00,1,5,0,0,14,0,0,25.9,0.0,333
2024-02-17 14:00:00-05:00,2,5,0,0,14,0,0,26.6,0.0,459
2024-02-17 14:00:00-05:00,3,5,0,0,14,0,0,26.0,0.0,272
2024-02-17 14:00:00-05:00,4,5,0,0,14,0,0,26.1,0.0,259
2024-02-17 15:00:00-05:00,1,5,0,0,15,0,0,25.8,0.0,338
2024-02-17 15:00:00-05:00,2,5,0,0,15,0,0,24.4,0.0,351
2024-02-17 15:00:00-05:00,3,5,0,0,15,0,0,25.1,0.0,262
2024-02-17 15:00:00-05:00,4,5,0,0,15,0,0,24.9,1.4,254
2024-02-17 16:00:00-05:00,1,5,0,0,16,0,0,23.4,0.0,361
2024-02-17 16:00:00-05:00,2,5,0,0,16,0,0,23.8,0.0,300
2024-02-17 16:00:00-05:00,3,5,0,0,16,0,0,25.0,0.0,216
2024-02-17 16:00:00-05:00,4,5,0,0,16,0,0,24.6,0.0,228
2024-02-17 17:00:00-05:00,1,5,0,0,17,0,0,23.4,0.0,226
2024-02-17 17:00:00-05:00,2,5,0,0,17,0,0,22.9,0.0,332
2024-02-17 17:00:00-05:00,3,5,0,0,17,0,0,23.5,0.0,264
2024-02-17 17:00:00-05:00,4,5,0,0,17,0,0,23.0,0.0,179
2024-02-17 18:00:00-05:00,1,5,0,0,18,0,0,22.5,0.0,407
2024-02-17 18:00:00-05:00,2,5,0,0,18,0,0,23.0,0.0,270
2024-02-17 18:00:00-05:00,3,5,0,0,18,0,0,22.6,0.0,212
2024-02-17 18:00:00-05:00,4,5,0,0,18,0,0,22.2,0.0,238
2024-02-17 19:00:00-05:00,1,5,0,0,19,0,0,22.1,0.0,347
2024-02-17 19:00:00-05:00,2,5,0,0,19,0,1,21.2,0.0,626
2024-02-17 19:00:00-05:00,3,5,0,0,19,0,0,21.2,0.0,309
2024-02-17 19:00:00-05:00,4,5,0,0,19,0,0,22.0,0.0,295
2024-02-17 20:00:00-05:00,1,5,0,0,20,0,0,20.5,0.0,361
2024-02-17 20:00:00-05:00,2,5,0,0,20,0,0,19.9,0.0,418
2024-02-17 20:00:00-05:00,3,5,0,0,20,0,0,20.3,0.0,316
2024-02-17 20:00:00-05:00,4,5,0,0,20,0,0,20.6,0.0,220
2024-02-17 21:00:00-05:00,1,5,0,0,21,0,0,19.9,3.9,367
2024-02-17 21:00:00-05:00,2,5,0,0,21,0,0,18.8,0.0,320
2024-02-17 21:00:00-05:00,3,5,0,0,21,0,0,19.1,0.0,246
2024-02-17 21:00:00-05:00,4,5,0,0,21,0,0,18.9,0.0,232
2024-02-17 22:00:00-05:00,1,5,0,0,22,0,0,19.1,0.0,158
2024-02-17 22:00:00-05:00,2,5,0,0,22,0,0,19.5,0.0,157
2024-02-17 22:00:00-05:00,3,5,0,0,22,0,0,17.8,0.0,142
2024-02-17 22:00:00-05:00,4,5,0,0,22,0,1,18.8,0.0,291
2024-02-17 23:00:00-05:00,1,5,0,0,23,0,0,18.5,0.0,125
2024-02-17 23:00:00-05:00,2,5,0,0,23,0,0,18.0,0.0,132
2024-02-17 23:00:00-05:00,3,5,0,0,23,0,0,18.5,0.0,79
2024-02-17 23:00:00-05:00,4,5,0,0,23,0,0,18.0,0.0,88
2024-02-18 00:00:00-05:00,1,6,0,1,0,0,0,19.3,0.0,13
2024-02-18 00:00:00-05:00,2,6,0,1,0,0,0,18.8,0.0,8
2024-02-18 00:00:00-05:00,3,6,0,1,0,0,0,18.9,0.0,9
2024-02-18 00:00:00-05:00,4,6,0,1,0,0,0,17.5,0.0,8
2024-02-18 01:00:00-05:00,1,6,0,1,1,0,0,19.0,0.0,103
2024-02-18 01:00:00-05:00,2,6,0,1,1,0,0,18.4,0.0,56
2024-02-18 01:00:00-05:00,3,6,0,1,1,0,0,18.7,0.0,50
2024-02-18 01:00:00-05:00,4,6,0,1,1,0,0,17.7,0.0,28
2024-02-18 02:00:00-05:00,1,6,0,1,2,0,0,18.9,0.0,141
2024-02-18 02:00:00-05:00,2,6,0,1,2,0,0,19.4,0.0,136
2024-02-18 02:00:00-05:00,3,6,0,1,2,0,0,20.0,0.0,110
2024-02-18 02:00:00-05:00,4,6,0,1,2,0,0,18.9,0.0,84
2024-02-18 03:00:00-05:00,1,6,0,1,3,0,0,19.8,0.0,179
2024-02-18 03:00:00-05:00,2,6,0,1,3,0,0,18.2,0.0,156
2024-02-18 03:00:00-05:00,3,6,0,1,3,0,0,19.3,0.0,101
2024-02-18 03:00:00-05:00,4,6,0,1,3,0,0,20.0,0.0,73
2024-02-18 04:00:00-05:00,1,6,0,1,4,0,0,20.9,0.0,216
2024-02-18 04:00:00-05:00,2,6,0,1,4,0,0,19.9,0.0,163
2024-02-18 04:00:00-05:00,3,6,0,1,4,0,0,20.2,0.0,109
2024-02-18 04:00:00-05:00,4,6,0,1,4,0,0,19.9,0.0,90
2024-02-18 05:00:00-05:00,1,6,0,1,5,0,0,22.6,0.0,203
2024-02-18 05:00:00-05:00,2,6,0,1,5,0,0,21.5,0.0,209
2024-02-18 05:00:00-05:00,3,6,0,1,5,0,0,21.0,0.0,131
2024-02-18 05:00:00-05:00,4,6,0,1,5,0,0,21.4,0.0,126
2024-02-18 06:00:00-05:00,1,6,0,1,6,0,0,22.5,0.0,200
2024-02-18 06:00:00-05:00,2,6,0,1,6,0,0,21.7,0.0,123
2024-02-18 06:00:00-05:00,3,6,0,1,6,0,0,22.0,0.0,137
2024-02-18 06:00:00-05:00,4,6,0,1,6,0,1,23.0,0.0,324
2024-02-18 07:00:00-05:00,1,6,0,1,7,0,0,23.2,0.0,203
2024-02-18 07:00:00-05:00,2,6,0,1,7,0,0,23.5,0.0,171
2024-02-18 07:00:00-05:00,3,6,0,1,7,0,0,22.3,0.0,181
2024-02-18 07:00:00-05:00,4,6,0,1,7,0,0,23.2,0.0,151
2024-02-18 08:00:00-05:00,1,6,0,1,8,0,1,24.3,0.0,412
2024-02-18 08:00:00-05:00,2,6,0,1,8,0,0,24.2,0.0,182
2024-02-18 08:00:00-05:00,3,6,0,1,8,0,0,24.9,0.0,194
2024-02-18 08:00:00-05:00,4,6,0,1,8,0,0,23.7,0.0,153
2024-02-18 09:00:00-05:00,1,6,0,1,9,0,0,25.0,0.0,210
2024-02-18 09:00:00-05:00,2,6,0,1,9,0,0,25.7,0.0,230
2024-02-18 09:00:00-05:00,3,6,0,1,9,0,0,25.6,0.0,181
2024-02-18 09:00:00-05:00,4,6,0,1,9,0,0,24.7,0.0,93
2024-02-18 10:00:00-05:00,1,6,0,1,10,0,0,25.5,0.0,218
2024-02-18 10:00:00-05:00,2,6,0,1,10,0,0,26.0,0.0,254
2024-02-18 10:00:00-05:00,3,6,0,1,10,0,0,26.0,0.0,155
2024-02-18 10:00:00-05:00,4,6,0,1,10,0,0,26.6,0.0,78
2024-02-18 11:00:00-05:00,1,6,0,1,11,0,0,27.1,0.0,329
2024-02-18 11:00:00-05:00,2,6,0,1,11,0,0,25.9,0.0,249
2024-02-18 11:00:00-05:00,3,6,0,1,11,0,0,25.7,0.0,141
2024-02-18 11:00:00-05:00,4,6,0,1,11,0,0,26.1,0.0,151
2024-02-18 12:00:00-05:00,1,6,0,1,12,0,0,26.8,0.0,281
2024-02-18 12:00:00-05:00,2,6,0,1,12,0,0,26.4,0.0,215
2024-02-18 12:00:00-05:00,3,6,0,1,12,0,0,26.4,0.0,183
2024-02-18 12:00:00-05:00,4,6,0,1,12,0,0,25.5,0.0,114
2024-02-18 13:00:00-05:00,1,6,0,1,13,0,0,26.5,0.0,281
2024-02-18 13:00:00-05:00,2,6,0,1,13,0,0,27.0,0.0,236
2024-02-18 13:00:00-05:00,3,6,0,1,13,0,0,26.3,0.0,206
2024-02-18 13:00:00-05:00,4,6,0,1,13,0,0,26.9,0.0,176
2024-02-18 14:00:00-05:00,1,6,0,1,14,0,0,25.3,0.0,188
2024-02-18 14:00:00-05:00,2,6,0,1,14,0,0,25.6,0.0,207
2024-02-18 14:00:00-05:00,3,6,0,1,14,0,0,25.5,0.0,163
2024-02-18 14:00:00-05:00,4,6,0,1,14,0,0,26.1,0.0,162
2024-02-18 15:00:00-05:00,1,6,0,1,15,0,0,24.7,0.0,228
2024-02-18 15:00:00-05:00,2,6,0,1,15,0,0,25.7,0.0,281
2024-02-18 15:00:00-05:00,3,6,0,1,15,0,0,25.4,0.0,175
2024-02-18 15:00:00-05:00,4,6,0,1,15,0,0,24.1,0.0,152
2024-02-18 16:00:00-05:00,1,6,0,1,16,0,0,23.9,0.0,235
2024-02-18 16:00:00-05:00,2,6,0,1,16,0,0,24.4,0.0,220
2024-02-18 16:00:00-05:00,3,6,0,1,16,0,0,25.2,0.0,153
2024-02-18 16:00:00-05:00,4,6,0,1,16,0,0,24.2,0.0,105
2024-02-18 17:00:00-05:00,1,6,0,1,17,0,0,24.2,0.0,217
2024-02-18 17:00:00-05:00,2,6,0,1,17,0,0,24.0,0.0,167
2024-02-18 17:00:00-05:00,3,6,0,1,17,0,0,22.6,0.0,103
2024-02-18 17:00:00-05:00,4,6,0,1,17,0,0,23.6,0.0,134
2024-02-18 18:00:00-05:00,1,6,0,1,18,0,0,22.6,0.0,272
2024-02-18 18:00:00-05:00,2,6,0,1,18,0,0,22.7,0.0,159
2024-02-18 18:00:00-05:00,3,6,0,1,18,0,0,21.9,0.0,156
2024-02-18 18:00:00-05:00,4,6,0,1,18,0,0,22.0,0.0,121
2024-02-18 19:00:00-05:00,1,6,0,1,19,0,0,21.0,0.0,284
2024-02-18 19:00:00-05:00,2,6,0,1,19,0,0,21.7,0.0,269
2024-02-18 19:00:00-05:00,3,6,0,1,19,0,0,21.2,0.0,188
2024-02-18 19:00:00-05:00,4,6,0,1,19,0,0,21.2,3.9,114
2024-02-18 20:00:00-05:00,1,6,0,1,20,0,0,20.6,0.0,196
2024-02-18 20:00:00-05:00,2,6,0,1,20,0,0,21.3,0.0,180
2024-02-18 20:00:00-05:00,3,6,0,1,20,0,0,20.7,0.0,139
2024-02-18 20:00:00-05:00,4,6,0,1,20,0,0,20.4,0.0,153
2024-02-18 21:00:00-05:00,1,6,0,1,21,0,0,19.2,0.0,222
2024-02-18 21:00:00-05:00,2,6,0,1,21,0,0,19.5,0.0,234
2024-02-18 21:00:00-05:00,3,6,0,1,21,0,0,19.4,0.0,178
2024-02-18 21:00:00-05:00,4,6,0,1,21,0,0,20.3,0.0,149
2024-02-18 22:00:00-05:00,1,6,0,1,22,0,0,19.0,0.0,124
2024-02-18 22:00:00-05:00,2,6,0,1,22,0,0,19.2,0.0,91
